t_wall_s,elapsed_s,side,cam,temp_c
1783368092.1,96.3,right,7,24.96
1783368097.2,101.4,left,imu,30.68
1783368097.2,101.4,left,0,22.36
1783368097.2,101.4,left,1,24.71
1783368097.2,101.4,left,2,24.26
1783368097.2,101.4,left,3,25.76
1783368097.2,101.4,left,4,32.61
1783368097.2,101.4,left,5,24.57
1783368097.2,101.4,left,6,62.71
1783368097.2,101.4,left,7,25.39
1783368097.2,101.4,right,imu,30.68
1783368097.2,101.4,right,0,23.11
1783368097.2,101.4,right,1,24.48
1783368097.2,101.4,right,2,63.67
1783368097.2,101.4,right,3,28.08
1783368097.2,101.4,right,4,32.33
1783368097.2,101.4,right,5,39.02
1783368097.2,101.4,right,6,55.08
1783368097.2,101.4,right,7,26.09
1783368102.3,106.5,left,imu,30.68
1783368102.3,106.5,left,0,22.66
1783368102.3,106.5,left,1,25.39
1783368102.3,106.5,left,2,24.41
1783368102.3,106.5,left,3,25.76
1783368102.3,106.5,left,4,32.61
1783368102.3,106.5,left,5,24.80
1783368102.3,106.5,left,6,62.87
1783368102.3,106.5,left,7,25.62
1783368102.3,106.5,right,imu,30.54
1783368102.3,106.5,right,0,23.03
1783368102.3,106.5,right,1,24.63
1783368102.3,106.5,right,2,63.44
1783368102.3,106.5,right,3,28.08
1783368102.3,106.5,right,4,32.56
1783368102.3,106.5,right,5,39.09
1783368102.3,106.5,right,6,55.16
1783368102.3,106.5,right,7,24.96
1783368107.3,111.5,left,imu,30.58
1783368107.3,111.5,left,0,22.51
1783368107.3,111.5,left,1,25.24
1783368107.3,111.5,left,2,24.18
1783368107.3,111.5,left,3,25.61
1783368107.3,111.5,left,4,32.76
1783368107.3,111.5,left,5,24.80
1783368107.3,111.5,left,6,62.79
1783368107.3,111.5,left,7,25.62
1783368107.3,111.5,right,imu,30.87
1783368107.3,111.5,right,0,23.11
1783368107.3,111.5,right,1,24.55
1783368107.3,111.5,right,2,63.97
1783368107.3,111.5,right,3,28.00
1783368107.3,111.5,right,4,32.26
1783368107.3,111.5,right,5,38.87
1783368107.3,111.5,right,6,55.16
1783368107.3,111.5,right,7,24.74
1783368112.4,116.6,left,imu,30.54
1783368112.4,116.6,left,0,22.28
1783368112.4,116.6,left,1,25.17
1783368112.4,116.6,left,2,24.41
1783368112.4,116.6,left,3,25.84
1783368112.4,116.6,left,4,32.61
1783368112.4,116.6,left,5,24.80
1783368112.4,116.6,left,6,62.95
1783368112.4,116.6,left,7,25.93
1783368112.4,116.6,right,imu,30.58
1783368112.4,116.6,right,0,23.03
1783368112.4,116.6,right,1,24.32
1783368112.4,116.6,right,2,63.21
1783368112.4,116.6,right,3,28.08
1783368112.4,116.6,right,4,32.71
1783368112.4,116.6,right,5,38.79
1783368112.4,116.6,right,6,55.31
1783368112.4,116.6,right,7,24.96
1783368117.5,121.7,left,imu,30.58
1783368117.5,121.7,left,0,22.43
1783368117.5,121.7,left,1,25.02
1783368117.5,121.7,left,2,26.91
1783368117.5,121.7,left,3,25.46
1783368117.5,121.7,left,4,32.69
1783368117.5,121.7,left,5,25.11
1783368117.5,121.7,left,6,63.02
1783368117.5,121.7,left,7,25.70
1783368117.5,121.7,right,imu,30.54
1783368117.5,121.7,right,0,22.96
1783368117.5,121.7,right,1,24.63
1783368117.5,121.7,right,2,63.44
1783368117.5,121.7,right,3,27.93
1783368117.5,121.7,right,4,32.86
1783368117.5,121.7,right,5,39.09
1783368117.5,121.7,right,6,55.31
1783368117.5,121.7,right,7,25.79
1783368122.5,126.7,left,imu,30.73
1783368122.5,126.7,left,0,22.20
1783368122.5,126.7,left,1,24.56
1783368122.5,126.7,left,2,27.36
1783368122.5,126.7,left,3,25.69
1783368122.5,126.7,left,4,32.69
1783368122.5,126.7,left,5,24.57
1783368122.5,126.7,left,6,63.17
1783368122.5,126.7,left,7,24.79
1783368122.5,126.7,right,imu,30.73
1783368122.5,126.7,right,0,23.18
1783368122.5,126.7,right,1,24.63
1783368122.5,126.7,right,2,63.74
1783368122.5,126.7,right,3,27.93
1783368122.5,126.7,right,4,32.41
1783368122.5,126.7,right,5,38.87
1783368122.5,126.7,right,6,55.46
1783368122.5,126.7,right,7,24.81
1783368127.6,131.8,left,imu,30.68
1783368127.6,131.8,left,0,22.28
1783368127.6,131.8,left,1,24.03
1783368127.6,131.8,left,2,26.38
1783368127.6,131.8,left,3,25.54
1783368127.6,131.8,left,4,33.07
1783368127.6,131.8,left,5,24.57
1783368127.6,131.8,left,6,63.25
1783368127.6,131.8,left,7,25.39
1783368127.6,131.8,right,imu,30.73
1783368127.6,131.8,right,0,22.96
1783368127.6,131.8,right,1,24.55
1783368127.6,131.8,right,2,63.82
1783368127.6,131.8,right,3,27.93
1783368127.6,131.8,right,4,32.71
1783368127.6,131.8,right,5,39.17
1783368127.6,131.8,right,6,55.38
1783368127.6,131.8,right,7,22.11
1783368132.7,136.9,left,imu,30.73
1783368132.7,136.9,left,0,22.43
1783368132.7,136.9,left,1,24.25
1783368132.7,136.9,left,2,25.55
1783368132.7,136.9,left,3,25.46
1783368132.7,136.9,left,4,32.84
1783368132.7,136.9,left,5,27.03
1783368132.7,136.9,left,6,63.55
1783368132.7,136.9,left,7,25.77
1783368132.7,136.9,right,imu,30.73
1783368132.7,136.9,right,0,22.96
1783368132.7,136.9,right,1,24.48
1783368132.7,136.9,right,2,63.74
1783368132.7,136.9,right,3,28.15
1783368132.7,136.9,right,4,32.79
1783368132.7,136.9,right,5,39.02
1783368132.7,136.9,right,6,55.46
1783368132.7,136.9,right,7,24.81
1783368137.7,141.9,left,imu,30.54
1783368137.7,141.9,left,0,22.36
1783368137.7,141.9,left,1,25.02
1783368137.7,141.9,left,2,23.50
1783368137.7,141.9,left,3,25.61
1783368137.7,141.9,left,4,32.84
1783368137.7,141.9,left,5,25.57
1783368137.7,141.9,left,6,63.48
1783368137.7,141.9,left,7,25.55
1783368137.7,141.9,right,imu,30.49
1783368137.7,141.9,right,0,23.11
1783368137.7,141.9,right,1,24.55
1783368137.7,141.9,right,2,63.89
1783368137.7,141.9,right,3,28.15
1783368137.7,141.9,right,4,33.01
1783368137.7,141.9,right,5,39.02
1783368137.7,141.9,right,6,55.46
1783368137.7,141.9,right,7,24.74
1783368142.8,147.0,left,imu,30.49
1783368142.8,147.0,left,0,22.28
1783368142.8,147.0,left,1,25.32
1783368142.8,147.0,left,2,27.66
1783368142.8,147.0,left,3,25.46
1783368142.8,147.0,left,4,33.23
1783368142.8,147.0,left,5,25.73
1783368142.8,147.0,left,6,63.32
1783368142.8,147.0,left,7,25.09
1783368142.8,147.0,right,imu,30.54
1783368142.8,147.0,right,0,23.18
1783368142.8,147.0,right,1,24.63
1783368142.8,147.0,right,2,64.12
1783368142.8,147.0,right,3,28.38
1783368142.8,147.0,right,4,32.93
1783368142.8,147.0,right,5,39.09
1783368142.8,147.0,right,6,55.77
1783368142.8,147.0,right,7,22.18
1783368147.9,152.1,left,imu,30.68
1783368147.9,152.1,left,0,22.13
1783368147.9,152.1,left,1,25.02
1783368147.9,152.1,left,2,27.59
1783368147.9,152.1,left,3,25.46
1783368147.9,152.1,left,4,32.92
1783368147.9,152.1,left,5,25.27
1783368147.9,152.1,left,6,63.55
1783368147.9,152.1,left,7,25.32
1783368147.9,152.1,right,imu,30.68
1783368147.9,152.1,right,0,23.03
1783368147.9,152.1,right,1,24.48
1783368147.9,152.1,right,2,64.20
1783368147.9,152.1,right,3,27.93
1783368147.9,152.1,right,4,32.93
1783368147.9,152.1,right,5,38.94
1783368147.9,152.1,right,6,55.61
1783368147.9,152.1,right,7,26.24
1783368152.9,157.1,left,imu,30.68
1783368152.9,157.1,left,0,22.43
1783368152.9,157.1,left,1,25.17
1783368152.9,157.1,left,2,27.74
1783368152.9,157.1,left,3,25.54
1783368152.9,157.1,left,4,33.07
1783368152.9,157.1,left,5,24.65
1783368152.9,157.1,left,6,63.55
1783368152.9,157.1,left,7,25.17
1783368152.9,157.1,right,imu,30.73
1783368152.9,157.1,right,0,22.88
1783368152.9,157.1,right,1,24.55
1783368152.9,157.1,right,2,63.89
1783368152.9,157.1,right,3,28.23
1783368152.9,157.1,right,4,32.86
1783368152.9,157.1,right,5,39.24
1783368152.9,157.1,right,6,55.77
1783368152.9,157.1,right,7,25.79
1783368158.0,162.2,left,imu,30.54
1783368158.0,162.2,left,0,22.51
1783368158.0,162.2,left,1,24.94
1783368158.0,162.2,left,2,27.82
1783368158.0,162.2,left,3,25.46
1783368158.0,162.2,left,4,33.23
1783368158.0,162.2,left,5,25.65
1783368158.0,162.2,left,6,63.71
1783368158.0,162.2,left,7,25.39
1783368158.0,162.2,right,imu,30.68
1783368158.0,162.2,right,0,23.03
1783368158.0,162.2,right,1,24.55
1783368158.0,162.2,right,2,63.97
1783368158.0,162.2,right,3,28.38
1783368158.0,162.2,right,4,32.93
1783368158.0,162.2,right,5,39.17
1783368158.0,162.2,right,6,55.61
1783368158.0,162.2,right,7,26.17
